,endTime,artistName,trackName,msPlayed
7122,2022-01-30 18:52,yuhei miura,Nearby,90666
7123,2022-01-30 18:54,AOI,afternoon shower,127595
7124,2022-01-30 18:57,Shin-Ski,Morning Walk Inst,193450
7125,2022-01-30 19:01,tajima hal,Migratory Bird,215034
7126,2022-01-30 19:04,MIDICRONICA 181,Win the Lottery,186000
7127,2022-01-30 19:06,Nathan Kawanishi,Otsuka,103760
7128,2022-01-30 19:08,BudaMunk,Tree Pillows,150411
7129,2022-01-30 19:11,aMi,Don't Cry,169824
7130,2022-01-30 19:13,AOI,petals falling from the cherry tree,131000
7131,2022-01-30 19:16,BROCKBEATS,ingenuity,184000
7132,2022-01-30 19:19,Minthaze,Intersect,171964
7133,2022-01-30 19:22,Shin-Ski,Endless Everything,165269
7134,2022-01-30 19:26,Otoji + Ray,Balkan's note,225813
7135,2022-01-30 19:28,haruka nakamura,Ria,123739
7136,2022-01-30 19:33,ISSUGI,BLACK DEEP - Instrumental,304760
7137,2022-01-30 19:36,U-zhaan,City Creatures,184670
7138,2022-01-30 19:38,AOI,tattered trees in the rain,134438
7139,2022-01-30 19:41,Mr. Shirai,Berlin Tsukin,192831
7140,2022-01-31 09:13,grooveman Spot,4 Ever,192261
7141,2022-01-31 09:16,Kizz Daniel,Lie,156600
7142,2022-01-31 09:18,CKay,love nwantiti (feat. ElGrande Toto) - North African Remix,135480
7143,2022-01-31 09:20,Ocevne,Dans la sauce,150066
7144,2022-01-31 09:24,Lojay,Monalisa,213991
7145,2022-01-31 09:26,Hiro,Pas comme eux,153676
7146,2022-01-31 09:30,King Promise,CHOPLIFE (feat. Patoranking),213870
7147,2022-01-31 09:33,Omah Lay,Understand,174545
7148,2022-01-31 09:36,R2Bees,Sure Banker,196398
7149,2022-01-31 09:39,Burna Boy,B. D’OR (feat. Wizkid),189800
7150,2022-01-31 09:44,Fally Ipupa,Nzoto,278167
7151,2022-01-31 09:48,LADIPOE,Running,214615
7152,2022-01-31 09:51,Fave,Baby Riddim,190677
7153,2022-01-31 09:54,Lil Kesh,Don't Call Me (feat. Zinoleesky),178983
7154,2022-01-31 09:56,Fireboy DML,Peru,151640
7155,2022-01-31 10:50,FT News Briefing,Ukrainian city braces itself for war,651859
7156,2022-01-31 10:52,Kes,Jolene,105738
7157,2022-01-31 12:51,FT News Briefing,"FT Weekend: Treasure hunting on the Thames, with Jo Ellison",115781
7158,2022-01-31 12:53,Duckwrth,Favorite (feat. Duckwrth),139805
7159,2022-01-31 12:57,Benny The Butcher,Johnny P's Caddy,225000
7160,2022-01-31 13:00,Prototype,Rick Owens (feat. Jok'air),184106
7161,2022-01-31 13:04,Street Mayen,I Didnt Slip Once,234000
7162,2022-01-31 13:07,Amon,Millie Slims,186666
7163,2022-01-31 13:10,Amber Mark,Bliss,173774
7164,2022-01-31 13:13,Dermot Kennedy,Better Days (feat. EARTHGANG),217421
7165,2022-01-31 13:17,Snoop Dogg,Police,235984
7166,2022-01-31 13:21,Chop Daily,Lightwork,197076
7167,2022-01-31 13:23,Adekunle Gold,Mercy,167499
7168,2022-01-31 13:26,Samm Henshaw,Chicken Wings - Remix,165565
7169,2022-01-31 13:29,Saib,Fallen Leaf,155492
7170,2022-01-31 19:12,Marlon Craft,"State of the Union, Pt. II",179285
7171,2022-01-31 19:15,Akira Jimbo,アメアガリ:AMEAGARI,220973
7172,2022-01-31 19:19,Louis Matute,Kawira,183250
7173,2022-01-31 19:25,Sly5thAve,Tie Break,401356
7174,2022-01-31 19:34,Ilmiliekki Quartet,Kaleidoscopesque,500933
7175,2022-01-31 19:40,Robert Glasper,"Black Superhero [Feat. Killer Mike, BJ The Chicago Kid & Big K.R.I.T.]",355720
7176,2022-01-31 19:47,Kyoto Jazz Massive,Astral Ascension,467973
7177,2022-01-31 19:51,WaTa,ChitChat,228000
7178,2022-02-01 09:21,Zeitgeist Freedom Energy Exchange,Cadillac,20302
7179,2022-02-01 09:24,KAYTRANADA,Intimidated (feat. H.E.R.),207840
7180,2022-02-01 09:27,KAYTRANADA,Be Careful (feat. Thundercat),163013
7181,2022-02-01 09:30,KAYTRANADA,$payforhaiti (feat. Mach-Hommy),183773
7182,2022-02-01 09:36,KAYTRANADA,2 The Music,235280
7183,2022-02-01 09:40,Topaz Jones,Black Tame,252373
7184,2022-02-01 09:44,Duckwrth,Super Bounce,218017
7185,2022-02-01 09:49,Mansur Brown,It's My Time,339840
7186,2022-02-01 09:53,Jneiro Jarel,Viberian Waves - Pt. 1,200000
7187,2022-02-01 09:55,Sweatson Klank,Closer To The Essence,161152
7188,2022-02-01 09:59,Paul White,Smile (See the Light),205205
7189,2022-02-01 10:04,Sampa the Great,Diamond In The Ruff,294925
7190,2022-02-01 10:06,Topaz Jones,Mirror,130427
7191,2022-02-01 10:10,anaiis,chuu,253346
7192,2022-02-01 10:43,Ras G,Dirty Cutlass,34338
7193,2022-02-01 10:56,FT News Briefing,January stocks hit the skids,776665
7194,2022-02-01 16:04,Mujo,Smiling World,115451
7195,2022-02-01 16:06,twuan,UH OH,106447
7196,2022-02-01 16:09,Karmawin,Riverside,176411
7197,2022-02-01 16:11,Nokiaa,More Life,136003
7198,2022-02-01 16:13,Midan,Jazz Neko,146698
7199,2022-02-01 16:15,KO-ney,Void,79004
7200,2022-02-01 16:17,iamalex,"Baby, It's Over",130686
7201,2022-02-01 16:20,Funky DL,Fanatic - Instrumental,175261
7202,2022-02-01 16:21,Khutko,Camberwell,112005
7203,2022-02-01 16:23,Coastal,Sea Ridge,122555
7204,2022-02-01 16:26,Shuko,Its All About Vibes,128024
7205,2022-02-01 16:28,Sakura,dreams,121615
7206,2022-02-01 16:29,LESKY,Undercurrent,109360
7207,2022-02-01 16:31,yeyts.,Rubberband,95123
7208,2022-02-01 16:33,Ruth de las Plantas,Flor de Terciopelo,109043
7209,2022-02-01 16:35,Soul Food Horns,Woodstock,136028
7210,2022-02-01 16:36,Shuko,Crooklyn,99728
7211,2022-02-01 16:40,J Dilla,Sometimes - Remix Instrumental,210069
7212,2022-02-01 16:41,Styn,White Tea,73025
7213,2022-02-01 16:43,Ol' Burger Beats,So They Say,115845
7214,2022-02-01 16:44,Epifania,Caffeine,76097
7215,2022-02-01 16:46,byJ.,Pressure,125978
7216,2022-02-01 16:48,Snaer.,Stonewashed,98455
7217,2022-02-01 16:50,Single Friend,Lofi Loyal Café Customer,141029
7218,2022-02-01 16:51,Ameba,That's Just Me,67769
7219,2022-02-01 16:54,Marcus D,Elevator - Remastered,181731
7220,2022-02-01 16:57,DJ Mitsu The Beats,Libration,174894
7221,2022-02-01 17:00,Large Professor,Sewin' Love - Instrumental,160509
7222,2022-02-01 17:02,Diamond D,Only Way 2 Go (Instrumental),138716
7223,2022-02-01 17:04,Psalm Trees,Whatsreal,132802
7224,2022-02-01 17:07,7apes,Late Trains,180501
7225,2022-02-01 17:09,DOWORK,Coffee Nap,90703
7226,2022-02-01 17:11,Run Wallace,Point Of No Return,140069
7227,2022-02-01 17:12,FLKS,Fogào Love,92476
7228,2022-02-01 17:14,AOI,afternoon shower,113444
7229,2022-02-02 09:45,Defekto,23 'Til Infinity,9557
7230,2022-02-02 09:48,Blackburri,E. Z. Breezy Beautiful,196708
7231,2022-02-02 10:35,Lazy Leopard,Travelers,52252
7232,2022-02-02 10:47,FT News Briefing,Has plant-based meat peaked?,582967
7233,2022-02-02 12:17,"Today, Explained",Spotify’s Joe Rogan problem,95840
7234,2022-02-02 12:18,David Bowie,Space Oddity - 2015 Remaster,64240
7235,2022-02-02 14:08,"Today, Explained",Spotify’s Joe Rogan problem,1792295
7236,2022-02-02 17:07,Business Breakdowns,"Twitter: Towing the Clown Car Out of the Goldmine - [Business Breakdowns, EP. 45]",3767791
7237,2022-02-02 18:05,Business Breakdowns,"Peloton: Reinventing the Wheel - [Business Breakdowns, EP. 43]",3206675
7238,2022-02-03 09:52,Nas,Wave Gods,4620
7239,2022-02-03 09:58,The Pharcyde,Drop,334466
7240,2022-02-03 10:01,DJ Clue,Back To Life 2001 (Feat. Mary J. Blige and Jadakiss),210266
7241,2022-02-03 10:04,JANE HANDCOCK,Like My Weed,181848
7242,2022-02-03 10:08,K-OS,Crucial (Kaytranada Remix),236747
7243,2022-02-03 10:11,October London,I Want You,148604
7244,2022-02-03 10:14,Large Professor,Sewin' Love - Instrumental,178773
7245,2022-02-03 10:16,Imperetiv,Under the Scope,136226
7246,2022-02-03 10:18,Diamond D,Only Way 2 Go (Instrumental),153065
7247,2022-02-03 10:22,Cru,Just Another Case,215640
7248,2022-02-03 10:23,J Dilla,Yesterday,71426
7249,2022-02-03 10:28,Reflection Eternal,Love Language,302733
7250,2022-02-03 11:08,Slum Village,Fall In Love,47105
7251,2022-02-03 11:19,FT News Briefing,Spotify responds to the Joe Rogan fiasco,646466
7252,2022-02-03 18:46,Modern Finance,The Future of Decentralized Banking with Bankless,1125122
7253,2022-02-04 09:37,JAY-Z,Song Cry,302360
7254,2022-02-04 09:41,Big Pun,Still Not a Player (feat. Joe) - Radio Version,236800
7255,2022-02-04 09:44,Redman,Whateva Man,188546
7256,2022-02-04 09:46,The Diplomats,Dipset Anthem,1695
7257,2022-02-04 09:46,Goodie Mob,Cell Therapy,100342
7258,2022-02-04 09:51,Method Man,I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,309946
7259,2022-02-04 09:56,AZ,How Ya Livin' featuring Nas,270733
7260,2022-02-04 10:00,Busta Rhymes,It's a Party (feat. Zhane),277666
7261,2022-02-04 10:04,Foxy Brown,Get Me Home,229400
7262,2022-02-04 10:09,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),282373
7263,2022-02-04 10:45,DMX,How's It Goin' Down,242553
7264,2022-02-04 10:49,FT News Briefing,Facebook's fall hits markets,8362
7265,2022-02-04 10:49,FT News Briefing,Facebook's fall hits markets,173750
7266,2022-02-04 10:56,FT News Briefing,Facebook's fall hits markets,415399
7267,2022-02-04 10:57,FT News Briefing,"Ex-Wirecard CEO arrested, Trump scales back environmental rules, the new bond monarch",53101
7268,2022-02-04 15:07,"Today, Explained",The case against masks,650340
7269,2022-02-04 17:50,Modern Finance,The Future of Decentralized Banking with Bankless,1431460
7270,2022-02-04 18:22,Modern Finance,The Future of Decentralized Banking with Bankless,1911629
7271,2022-02-05 10:12,Toj,Tara Na,0
7272,2022-02-05 10:16,Lupe Fiasco,Hustlaz,235725
7273,2022-02-05 10:19,John Legend,Tomorrow,203946
7274,2022-02-05 10:23,YG,Scared Money (feat. J. Cole and Moneybagg Yo),204285
7275,2022-02-05 10:24,Styles P,Stay True - BudaMunk Remix,114146
7276,2022-02-05 10:28,Saba,Still (feat. 6LACK and Smino),225546
7277,2022-02-05 10:31,Wax Tailor,No More Magical,171358
7278,2022-02-05 10:34,Raveena,Secret (feat. Vince Staples),202173
7279,2022-02-05 10:36,Daloo Deey,Live for the moment - Remix,70108
7280,2022-02-05 10:49,Zohra,Badala Zamana,190124
7281,2022-02-05 10:53,Dalton,Soul Brother,84624
7282,2022-02-05 10:54,Ibrahim Hesnawi,Tendme,29326
7283,2022-02-05 10:58,Assad Khoury,Al Ghaba,142222
7284,2022-02-05 10:59,The Scorpions,Farrah Galbi Aljadeed,63761
7285,2022-02-05 13:58,Business Breakdowns,"Cannabis: Legalizing the Leaf - [Business Breakdowns, EP. 42]",18575
7286,2022-02-05 16:11,Acquired,7 Powers with Hamilton Helmer,2223891
7287,2022-02-05 17:19,Acquired,7 Powers with Hamilton Helmer,1776657
7288,2022-02-05 17:30,"Today, Explained",The case against masks,598987
7289,2022-02-05 18:09,Saba,Free Samples (feat. Cheflee),127386
7290,2022-02-05 18:12,Saba,One Way or Every N***a With a Budget,165186
7291,2022-02-05 18:15,Saba,Survivor’s Guilt (feat. G Herbo),222830
7292,2022-02-05 18:16,Saba,an Interlude Called “Circus” (feat. Eryn Allen Kane),62973
7293,2022-02-05 18:20,Saba,Fearmonger (feat. Daoud),221813
7294,2022-02-05 19:18,Saba,Come My Way (feat. Krayzie Bone),215151
7295,2022-02-06 11:12,FT News Briefing,FT Weekend: Does Peloton trick us into working out?,1081482
7296,2022-02-07 09:49,GoldLink,Opening Credit,67198
7297,2022-02-07 09:53,GoldLink,Same Clothes As Yesterday (feat. Ciscero),200774
7298,2022-02-07 09:55,GoldLink,Have You Seen That Girl?,162277
7299,2022-02-07 09:57,GoldLink,Hands On Your Knees (feat. Kokayi),107315
7300,2022-02-07 10:01,GoldLink,Meditation (feat. Jazmine Sullivan & KAYTRANADA),258784
7301,2022-02-07 10:04,GoldLink,Herside Story,183760
7302,2022-02-07 10:08,GoldLink,Summatime (feat. Wale & Radiant Children),226164
7303,2022-02-07 10:12,GoldLink,Roll Call (feat. Mya),200327
7304,2022-02-07 10:16,GoldLink,The Parable of the Rich Man (feat. April George),259342
7305,2022-02-07 10:19,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),176702
7306,2022-02-07 10:23,GoldLink,We Will Never Die (feat. Lil Dude),242044
7307,2022-02-07 10:27,GoldLink,Kokamoe Freestyle,223525
7308,2022-02-07 11:23,GoldLink,Some Girl (feat. Steve Lacy),188764
7309,2022-02-07 11:33,FT News Briefing,Great Britain’s migrant crisis,582727
7310,2022-02-08 09:55,GoldLink,Extra Clip (feat. NLE Choppa),118826
7311,2022-02-08 09:58,GoldLink,202,128146
7312,2022-02-08 10:00,GoldLink,White Walls,142973
7313,2022-02-08 10:02,GoldLink,Spit On It (feat. Rizloski),133533
7314,2022-02-08 10:05,GoldLink,Terrordome,175253
7315,2022-02-08 10:07,GoldLink,"Evian (feat. PinkPantheress, Rizloski & Rax)",128853
7316,2022-02-08 10:10,GoldLink,Raindrops (feat. Flo Milli),153973
7317,2022-02-08 10:13,GoldLink,Twin (feat. Rich The Kid),208333
7318,2022-02-08 10:15,GoldLink,Girl Pacino,116360
7319,2022-02-08 10:17,GoldLink,Thump Chronicles Vol. 1 (feat. Pressa & Dan Diggerz),110000
7320,2022-02-08 10:20,GoldLink,Culture Clash (feat. Fire!),151946
7321,2022-02-08 10:22,GoldLink,Wayne Perry (feat. LukeyWorld),168893
7322,2022-02-08 10:25,GoldLink,Wild and Lethal Trash! (feat. Fire! & Santigold),140186
7323,2022-02-08 10:28,GoldLink,Don't Cry Over Spilled Milk (feat. Jesse Boykins III),198640
7324,2022-02-08 10:30,GoldLink,Cindy's Daughter (feat. Bibi Bourelly),138733
7325,2022-02-08 10:33,GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),178851
7326,2022-02-08 10:41,Rexx Life Raj,Aura (feat. Kojey Radical),162539
7327,2022-02-08 10:41,Joey Purp,Elastic,2581
7328,2022-02-08 11:18,Rexx Life Raj,Aura (feat. Kojey Radical),16554
7329,2022-02-08 11:36,FT News Briefing,Hedge funds flock to Silicon Valley,31024
7330,2022-02-08 11:36,FT News Briefing,Horatio Clare on the UK migrant crisis and Dover,701126
7331,2022-02-08 11:47,Take Flight Podcast,"E118 - Take Flight Takeaways | Daniel | New Year, New Me...Honestly!",643476
7332,2022-02-08 11:48,Take Flight Podcast,E117 - Apple becomes first U.S. company to reach $3 trillion market cap before market correction,2343
7333,2022-02-08 12:01,Business Breakdowns,"Blackstone: Beyond Buyouts - [Business Breakdowns, EP. 20]",402060
7334,2022-02-08 12:01,Business Breakdowns,"AutoZone: Exemplary Capital Allocation - [Business Breakdowns, EP. 36]",8280
7335,2022-02-08 12:27,French Montana,Unforgettable,225642
7336,2022-02-08 12:28,Business Breakdowns,"Blackstone: Beyond Buyouts - [Business Breakdowns, EP. 20]",1533550
7337,2022-02-08 12:29,Business Breakdowns,"Blackstone: Beyond Buyouts - [Business Breakdowns, EP. 20]",1280
7338,2022-02-08 16:10,Business Breakdowns,"Blackstone: Beyond Buyouts - [Business Breakdowns, EP. 20]",738750
7339,2022-02-08 16:28,"Today, Explained",RIP SAT,1055253
7340,2022-02-09 09:34,Styles P,Stay True - BudaMunk Remix,39009
7341,2022-02-09 09:37,Adekunle Gold,One Woman,160799
7342,2022-02-09 09:43,Mellow & Sleazy,Possessed Whistle,394302
7343,2022-02-09 09:46,Ayra Starr,Fashion Killer,177000
7344,2022-02-09 09:50,R2Bees,Tinkerbell (feat. Wizkid),183499
7345,2022-02-09 09:53,Tiwa Savage,Somebody’s Son (Ft Brandy),218130
7346,2022-02-09 09:57,Davido,Champion Sound,237876
7347,2022-02-09 10:00,Tayc,D O D O,179240
7348,2022-02-09 10:03,CKay,Love Nwantiti (Acoustic Version),184196
7349,2022-02-09 10:07,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),227100
7350,2022-02-09 10:14,Kabza De Small,Abalele,416321
7351,2022-02-09 10:15,Preto Show,Poporó,48311
7352,2022-02-09 10:21,"Today, Explained",RIP SAT,377979
7353,2022-02-09 10:50,"Today, Explained",How this Syria raid was different,1383694
7354,2022-02-09 11:31,FT News Briefing,London and Paris at impasse over migrants,740964
7355,2022-02-09 12:27,Chill Beats Music,Hey Todd,108293
7356,2022-02-09 12:29,Tree60,Waterwalker,149333
7357,2022-02-09 12:32,Mujo,Smiling World,126076
7358,2022-02-09 12:33,Suff Daddy,Magic,35660
7359,2022-02-09 12:33,Shuko,I Ain't Finished Yet,72046
7360,2022-02-09 12:37,Loverground,Be Patient,193725
7361,2022-02-09 12:40,Byron the Aquarius,Dilla 4 Life,209165
7362,2022-02-09 12:42,PaulWetz,Moment,103323
7363,2022-02-09 12:44,Ori Kul,Heads Up,133598
7364,2022-02-09 12:47,Yasumaru,Kantan,154641
7365,2022-02-09 12:49,Chico Rocket,Discovery,145172
7366,2022-02-09 12:51,Divulgation,Blurred Out,134030
7367,2022-02-09 12:53,Tyler Greyson,Kissing on the Dance Floor,138174
7368,2022-02-09 12:55,MOOGADISHU,U Don't Know Me,109257
7369,2022-02-09 12:57,Nicolello,Floating In Space,131290
7370,2022-02-09 13:00,Valante,Andlegur,179601
7371,2022-02-09 14:57,Cámille,Beau,60205
7372,2022-02-09 15:50,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),162040
7373,2022-02-09 15:51,Ori Kul,Heads Up,3100
7374,2022-02-09 15:51,Mad Traks,In Décadence,2900
7375,2022-02-09 15:53,Coconut & Palm Trees,Sundown,157239
7376,2022-02-09 18:36,Take Flight Podcast,E116 - Take Flight Takeaways | Shuwel | 3 Lessons from Multi-Billion $ Exits,26513
7377,2022-02-09 20:02,Take Flight Podcast,E117 - Apple becomes first U.S. company to reach $3 trillion market cap before market correction,2709499
7378,2022-02-09 20:12,Belloq,Cosmic Dancer,6530
7379,2022-02-09 20:17,Modern Finance,From Web2 to Web3: Alexis Ohanian and Kevin Rose,867915
7380,2022-02-10 09:54,Baby Keem,family ties (with Kendrick Lamar),252069
7381,2022-02-10 09:56,2 Chainz,Million Dollars Worth of Game (feat. 42 Dugg),159840
7382,2022-02-10 10:00,21 Savage,Runnin,195906
7383,2022-02-10 10:01,DaBaby,ROOF,94520
7384,2022-02-10 10:04,Rowdy Rebel,Jesse Owens (feat. NAV),185785
7385,2022-02-10 10:08,Future,Life Is Good (feat. Drake),237735
7386,2022-02-10 10:12,Migos,Straightenin,231460
7387,2022-02-10 11:00,Modern Finance,From Web2 to Web3: Alexis Ohanian and Kevin Rose,394437
7388,2022-02-10 11:11,FT News Briefing,Peloton’s turmoil could be appealing,590036
7389,2022-02-10 13:09,Modern Finance,From Web2 to Web3: Alexis Ohanian and Kevin Rose,2495
7390,2022-02-10 13:09,Modern Finance,From Web2 to Web3: Alexis Ohanian and Kevin Rose,3467912
7391,2022-02-10 21:18,Land of the Giants,"“Netflix is a team, not a family”",1825831
7392,2022-02-11 09:10,Acquired,Peloton,69854
7393,2022-02-11 09:39,Dr. Dre,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",237233
7394,2022-02-11 09:42,HAZEY,"Packs and Potions (feat. M1llionz, Digga D & Unknown T) - Remix",173172
7395,2022-02-11 09:45,T-Shyne,Feed The Fam,165346
7396,2022-02-11 09:48,FKA twigs,jealousy (feat. rema),159666
7397,2022-02-11 09:52,Jordan Rakei,Bruises,266859
7398,2022-02-11 09:56,Cordae,Chronicles (feat. H.E.R. & Lil Durk),212076
7399,2022-02-11 09:58,Jobii,Curlicue,138447
7400,2022-02-11 10:00,Internet Money,Options (feat. 24kGoldn),128810
7401,2022-02-11 10:03,Sofiane Pamart,DEAR,158853
7402,2022-02-11 10:05,Dylan Sitts,Crane Paradise,143121
7403,2022-02-11 10:08,Doja Cat,Celebrity Skin,159651
7404,2022-02-11 10:09,Adekunle Gold,One Woman,42976
7405,2022-02-11 10:17,Africamuq,Riccitykun,7337
7406,2022-02-11 10:20,J-Reyez,Maybe One Day (2011 Remastered),151369
7407,2022-02-11 10:24,Amber Mark,FOMO,226522
7408,2022-02-11 10:31,Land of the Giants,"“Netflix is a team, not a family”",459481
7409,2022-02-11 20:20,Lil Wayne,Let The Beat Build,309000
7410,2022-02-11 20:24,Nine Inch Nails,Down In It,226373
7411,2022-02-11 20:28,Alexander Robotnick,Problèmes d'Amour,270008
7412,2022-02-11 20:38,Otto Von Schirach,Calle 808 Beats,13665
7413,2022-02-11 20:38,Too $hort,Freaky Tales,573066
7414,2022-02-11 20:42,Kanye West,Heartless,211000
7415,2022-02-11 20:45,Lil Wayne,Let The Beat Build,214052
7416,2022-02-11 20:45,Nine Inch Nails,Down In It,1416
7417,2022-02-11 20:50,Alexander Robotnick,Problèmes d'Amour,270008
7418,2022-02-11 20:51,Too $hort,Freaky Tales,58100
7419,2022-02-11 20:56,Jennifer Lopez,Feelin' So Good - Remix featuring Big Pun & Fat Joe,327746
7420,2022-02-11 21:00,Three 6 Mafia,Stay Fly,236600
7421,2022-02-11 21:02,Genesis,Man On The Corner - Remaster 2007,137274
7422,2022-02-12 09:46,Acquired,Peloton,0
7423,2022-02-12 09:57,FT News Briefing,Inflation prompts investors to ditch Treasuries,636364
7424,2022-02-12 10:23,FT News Briefing,FT Weekend: Will Silicon Valley ruin Miami?,1584366
7425,2022-02-13 10:58,Land of the Giants,Who really killed Blockbuster Video?,1522509
7426,2022-02-13 15:58,Land of the Giants,Who really killed Blockbuster Video?,593799
7427,2022-02-13 18:26,Land of the Giants,Who really killed Blockbuster Video?,2414
7428,2022-02-13 18:47,Land of the Giants,Did the algorithm make you watch Tiger King?,1184519
7429,2022-02-13 18:53,Land of the Giants,Netflix vs. Hollywood | Part 1,363717
7430,2022-02-14 09:32,Isaiah Rashad,Wat U Sed (feat. Iamdoechii & Kal Banx),176682
7431,2022-02-14 09:36,Topaz Jones,Black Tame,252373
7432,2022-02-14 09:40,Saba,Still (feat. 6LACK and Smino),225546
7433,2022-02-14 09:44,Patrick Paige II,Whisper (Want My Luv),229558
7434,2022-02-14 09:46,Internet Money,Options (feat. 24kGoldn),128810
7435,2022-02-14 09:48,reggie,Avalanche,148280
7436,2022-02-14 09:51,GoldLink,Raindrops (feat. Flo Milli),155573
7437,2022-02-14 09:56,Tame Impala,Breathe Deeper - Lil Yachty Remix,288386
7438,2022-02-14 09:59,Isaiah Rashad,Headshots (4r Da Locals),193208
7439,2022-02-14 10:01,Tierra Whack,Meagan Good,97679
7440,2022-02-14 11:20,Land of the Giants,Netflix vs. Hollywood | Part 1,1191903
7441,2022-02-14 13:02,FT News Briefing,The FT investigates Axel Springer’s #MeToo moment,587770
7442,2022-02-14 13:07,Land of the Giants,Netflix is Hollywood | Part 2,192191
7443,2022-02-14 13:07,Land of the Giants,Netflix is Hollywood | Part 2,296280
7444,2022-02-14 13:09,Kumi Koda,キューティーハニー,133390
7445,2022-02-14 16:03,Road Of Major,大切なもの,5830
7446,2022-02-14 16:04,Saib,Sunset Drive,50680
7447,2022-02-14 16:07,Aretha Franklin,The Weight,179826
7448,2022-02-14 16:12,B.B. King,The Thrill Is Gone,324733
7449,2022-02-14 16:16,Beyoncé,Halo,261160
7450,2022-02-14 16:19,Beyoncé,At Last,180706
7451,2022-02-14 16:23,Bob Dylan,The Times They Are A-Changin',192053
7452,2022-02-14 16:49,Brooks & Dunn,Only in America,216710
7453,2022-02-14 16:54,Bruce Springsteen,The Rising,287040
7454,2022-02-14 16:59,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",326466
7455,2022-02-14 17:06,Fleetwood Mac,Rhiannon,424836
7456,2022-02-14 17:12,Frank Sinatra,Luck Be A Lady - 2008 Remastered,314613
7457,2022-02-14 17:13,Gloria Estefan,Always Tomorrow,95434
7458,2022-02-14 17:18,JAY-Z,My 1st Song,285000
7459,2022-02-14 17:32,John Coltrane,My Favorite Things,824133
7460,2022-02-14 17:42,Miles Davis,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",586400
7461,2022-02-14 17:45,Phillip Phillips,Home,210173
7462,2022-02-14 17:48,The Beatles,Michelle - Remastered 2009,162373
7463,2022-02-14 17:53,Sade,Cherish the Day,332133
7464,2022-02-14 17:56,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",161160
7465,2022-02-14 18:00,Stevie Wonder,Sir Duke,232760
7466,2022-02-14 18:04,U2,Beautiful Day,248400
7467,2022-02-14 18:06,Dave Brubeck,Bossa Nova U.S.A.,144160
7468,2022-02-14 18:09,Dr. John,Right Place Wrong Time,175240
7469,2022-02-15 09:45,Django Reinhardt,Out of Nowhere,125470
7470,2022-02-15 09:45,Dr. Dre,Lolo - Intro,41053
7471,2022-02-15 09:49,Dr. Dre,The Watcher,206546
7472,2022-02-15 09:52,Dr. Dre,Fuck You,205453
7473,2022-02-15 09:57,Dr. Dre,Still D.R.E.,270586
7474,2022-02-15 10:01,Dr. Dre,Big Ego's,238306
7475,2022-02-15 10:04,Dr. Dre,Xxplosive,215200
7476,2022-02-15 10:09,Dr. Dre,What's The Difference,244200
7477,2022-02-15 10:10,Dr. Dre,Bar One,50653
7478,2022-02-15 10:12,Dr. Dre,Light Speed,160973
7479,2022-02-15 10:16,Dr. Dre,Forgot About Dre,222293
7480,2022-02-15 10:19,Dr. Dre,The Next Episode,161506
7481,2022-02-15 10:21,Dr. Dre,Let's Get High,147426
7482,2022-02-15 10:59,Dr. Dre,Bitch Niggaz,200311
7483,2022-02-15 12:36,FT News Briefing,"Emerging markets: high risk, no reward?",314709
7484,2022-02-15 12:43,FT News Briefing,"Emerging markets: high risk, no reward?",444055
7485,2022-02-15 13:08,Land of the Giants,Netflix is Hollywood | Part 2,1463170
7486,2022-02-15 13:12,Tom Bailey,LIA,218678
7487,2022-02-15 13:17,Poppy Ajudha,Love Falls Down,315983
7488,2022-02-15 13:20,Durand Jones & The Indications,Make a Change,209230
7489,2022-02-15 13:25,Nas,Nobody (feat. Ms. Lauryn Hill),282192
7490,2022-02-15 13:29,Joyce Wrice,Good Morning (Mndsgn Remix),205751
7491,2022-02-15 13:34,Masego,Tadow,301893
7492,2022-02-15 13:37,blackwave.,Elusive,222200
7493,2022-02-15 13:41,Nicole Bus,You,206493
7494,2022-02-15 13:45,Bnnyhunna,honest,233482
7495,2022-02-15 13:48,GINGE,Molly,123141
7496,2022-02-15 13:51,Duoya,Oil Slick,181011
7497,2022-02-15 13:55,Devin Morrison,With You,247339
7498,2022-02-15 13:58,SABRI,Wish The Love Never Died,181599
7499,2022-02-15 14:04,Bilal,"Soul Sista - Remix / From ""Queen & Slim: The Soundtrack""",339846
7500,2022-02-15 14:08,Sam Wills,Traingazing,214159
7501,2022-02-15 14:11,Cosma Joy,The Loneliest Thing,179772
7502,2022-02-15 14:15,Nightmares On Wax,Imagineering,273772
7503,2022-02-15 14:29,John Coltrane,My Favorite Things,824133
7504,2022-02-15 14:35,Marcin Wasilewski Trio,Diamonds And Pearls,345706
7505,2022-02-15 14:37,Mose Allison,The Seventh Son,157226
